1,1,0,0,47,0,2,0,0,0,0,0,0
0.5,1,0,0,18,1,2,0,0,1,0,0,0
0.2,1,0,0,7,1,2,0,0,1,0,0,0
0.7,1,90,0,90,1,1.75,0,0,1,0,0,0
0,1,90,0,90,1,5,0,0,0,0,0,0
1,1,270,0,8,1,0,0,0,1,0,0,0
1,1,90,0,90,1,1,0,0,1,0,0,0
0,0,90,0,999,1,0,0,0,0,0,0,0
