-1,1,-23,-1,70,0,2,0,0,0,240,0,130
-0.5,1,-23,-1,20,0,2,0,0,0,240,0,130
-0.25,1,-23,-1,15,0,2,0,0,0,240,0,130
0,1,0,-1,90,0,0.2,0,0,0,240,1,130
1,1,0,-1,20,0,2,0,0,0,240,1,130
1,1,0,120,0,0,2,0,0,0,240,0,130
0,1,0,120,90,1,0.8,0,0,1,240,0,130
1,1,25,120,45,1,2,0,0,1,240,0,130
0.4,1,25,120,90,1,1,0,0,1,240,0,130
0.5,1,300,120,3,1,2,0,0,1,240,0,130
0,1,0,120,90,1,5,0,0,0,240,0,0
-1,1,25,120,8,1,2,0,0,0,240,0,0
1,1,25,120,90,1,1,0,0,0,240,0,0
0,1,0,120,999,1,0,0,0,0,240,0,130
